demand_id,x,y,population,central
7876,295516.7174,5631597.702800001,1.124188,0
7877,296616.7174,5628297.702800001,48.416456,1
7878,295666.7174,5631597.702800001,21.74562,0
7879,296766.7174,5628297.702800001,5.686696,0
7880,296716.7174,5628297.702800001,30.119762,0
7881,295766.7174,5631597.702800001,48.6922,0
7882,296866.7174,5628297.702800001,52.253544,0
7883,295716.7174,5631597.702800001,46.39716,0
7884,296816.7174,5628297.702800001,42.596131,0
7885,296166.7174,5628297.702800001,27.661396,1
7886,296116.7174,5628297.702800001,32.877205,1
7887,296266.7174,5628297.702800001,20.58113,1
7888,296216.7174,5628297.702800001,13.500865,1
7889,301866.7174,5625197.702800001,4.405545,0
7890,296366.7174,5628297.702800001,83.67991,1
7891,296316.7174,5628297.702800001,31.275767,1
7892,296466.7174,5628297.702800001,55.002504,1
7893,296416.7174,5628297.702800001,44.407559,1
7894,295716.7174,5628147.702800001,45.166916,1
7895,295666.7174,5628147.702800001,40.553502,1
7896,295816.7174,5628147.702800001,35.399204,1
7897,295766.7174,5628147.702800001,18.61274,1
7898,295916.7174,5628147.702800001,27.915928,1
7899,295866.7174,5628147.702800001,56.449099,1
7900,296016.7174,5628147.702800001,65.003537,1
7901,295966.7174,5628147.702800001,40.51108,1
7902,300366.7174,5625147.702800001,5.951835,0
7903,295616.7174,5628147.702800001,65.275039,1
7904,300316.7174,5625147.702800001,2.814713,0
7905,295566.7174,5628147.702800001,75.791502,1
7906,300466.7174,5625147.702800001,7.775989,0
7907,300416.7174,5625147.702800001,7.718719,0
7908,300566.7174,5625147.702800001,5.555187,0
7909,300516.7174,5625147.702800001,0.407253,0
7910,300616.7174,5625147.702800001,1.618407,0
7911,299966.7174,5625147.702800001,2.878346,0
7912,299916.7174,5625147.702800001,16.234975,0
7913,300066.7174,5625147.702800001,28.944667,0
7914,300016.7174,5625147.702800001,18.262757,0
7915,300166.7174,5625147.702800001,10.321321,0
7916,300116.7174,5625147.702800001,11.971545,0
7917,300266.7174,5625147.702800001,0.483613,0
7918,300216.7174,5625147.702800001,9.665898,0
7919,299566.7174,5625147.702800001,15.874387,0
7920,299516.7174,5625147.702800001,7.591453,0
7921,299666.7174,5625147.702800001,6.518171,0
7922,299566.7174,5631647.702800001,0.322409,0
7923,299616.7174,5625147.702800001,2.855014,0
7924,299766.7174,5625147.702800001,15.028064,0
7925,299716.7174,5625147.702800001,5.724876,0
7926,299866.7174,5625147.702800001,7.824775,0
7927,299816.7174,5625147.702800001,10.28102,0
7928,299166.7174,5625147.702800001,8.240512,0
7929,299116.7174,5625147.702800001,7.655086,0
7930,299216.7174,5631647.702800001,0.613001,0
7931,299266.7174,5625147.702800001,6.113039,0
7932,299216.7174,5625147.702800001,15.146846,0
7933,299316.7174,5631647.702800001,3.355596,0
7934,299366.7174,5625147.702800001,1.086008,0
7935,299266.7174,5631647.702800001,6.05789,0
7936,299316.7174,5625147.702800001,4.823404,0
7937,299416.7174,5631647.702800001,0.392405,0
7938,299466.7174,5625147.702800001,20.704155,0
7939,299366.7174,5631647.702800001,1.272666,0
7940,299416.7174,5625147.702800001,11.587624,0
7941,299516.7174,5631647.702800001,0.288471,0
7942,299066.7174,5625147.702800001,14.071444,0
7943,299016.7174,5625147.702800001,6.632711,0
7944,297866.7174,5631597.702800001,19.940555,0
7945,297816.7174,5631597.702800001,18.279726,0
7946,297966.7174,5631597.702800001,9.146226,0
7947,297466.7174,5631597.702800001,22.021363,0
7948,297416.7174,5631597.702800001,5.773661,0
7949,297566.7174,5631597.702800001,17.810961,0
7950,297516.7174,5631597.702800001,16.671924,0
7951,297666.7174,5631597.702800001,7.426006,0
7952,297616.7174,5631597.702800001,10.206781,0
7953,297766.7174,5631597.702800001,13.14664,0
7954,297716.7174,5631597.702800001,8.23627,0
7955,297016.7174,5631597.702800001,1.382964,0
7956,298216.7174,5628147.702800001,1.817791,0
7957,297316.7174,5625197.702800001,0.483613,0
7958,297266.7174,5631597.702800001,1.202669,0
7959,298266.7174,5628147.702800001,10.232235,0
7960,297366.7174,5631597.702800001,1.200548,0
7961,297316.7174,5631597.702800001,4.29949,0
7962,297716.7174,5628147.702800001,35.666464,0
7963,297666.7174,5628147.702800001,21.124134,0
7964,296766.7174,5631597.702800001,7.894771,0
7965,296716.7174,5631597.702800001,2.988644,0
7966,297766.7174,5628147.702800001,8.59898,0
7967,296866.7174,5631597.702800001,12.607878,0
7968,296816.7174,5631597.702800001,5.939108,0
7969,296966.7174,5631597.702800001,7.576605,0
7970,296916.7174,5631597.702800001,7.77811,0
7971,296266.7174,5631597.702800001,5.073695,0
7972,297316.7174,5628147.702800001,14.46597,0
7973,296216.7174,5631597.702800001,11.880337,0
7974,297266.7174,5628147.702800001,11.343696,0
7975,296366.7174,5631597.702800001,36.063112,0
7976,297416.7174,5628147.702800001,23.983391,0
7977,296316.7174,5631597.702800001,43.866676,0
7978,297366.7174,5628147.702800001,24.969707,0
7979,297516.7174,5628147.702800001,53.337432,0
7980,296416.7174,5631597.702800001,1.450839,0
7981,297466.7174,5628147.702800001,36.527635,0
7982,297566.7174,5628147.702800001,4.969761,0
7983,295866.7174,5631597.702800001,82.288461,0
7984,296916.7174,5628147.702800001,60.76768,0
7985,295816.7174,5631597.702800001,75.407582,0
7986,296866.7174,5628147.702800001,34.675906,0
7987,295966.7174,5631597.702800001,50.512113,0
7988,297016.7174,5628147.702800001,20.566282,0
7989,295916.7174,5631597.702800001,20.769909,0
7990,296966.7174,5628147.702800001,11.683074,0
7991,296066.7174,5631597.702800001,27.177782,0
7992,297116.7174,5628147.702800001,43.361851,0
7993,296016.7174,5631597.702800001,61.764602,0
7994,297066.7174,5628147.702800001,33.222946,0
7995,296166.7174,5631597.702800001,2.791381,0
7996,297216.7174,5628147.702800001,45.830823,0
7997,297166.7174,5628147.702800001,24.920921,0
7998,295616.7174,5631647.702800001,2.944101,0
7999,296516.7174,5628147.702800001,44.420285,1
8000,295566.7174,5631647.702800001,7.118445,0
8001,296466.7174,5628147.702800001,55.057652,1
8002,295716.7174,5631647.702800001,61.291594,0
8003,296616.7174,5628147.702800001,14.968673,1
8004,295666.7174,5631647.702800001,40.012619,0
8005,296566.7174,5628147.702800001,1.735068,1
8006,295816.7174,5631647.702800001,89.031471,0
8007,296716.7174,5628147.702800001,14.107502,0
8008,295766.7174,5631647.702800001,41.06681,0
8009,296666.7174,5628147.702800001,35.201941,1
8010,295916.7174,5631647.702800001,30.658524,0
8011,296816.7174,5628147.702800001,34.451069,0
8012,295866.7174,5631647.702800001,25.765123,0
8013,296766.7174,5628147.702800001,20.178119,0
8014,296116.7174,5628147.702800001,29.844017,1
8015,296066.7174,5628147.702800001,43.682139,1
8016,301816.7174,5625247.702800001,4.074652,0
8017,296216.7174,5628147.702800001,49.004004,1
8018,296166.7174,5628147.702800001,64.483864,1
8019,296316.7174,5628147.702800001,48.072836,1
8020,296266.7174,5628147.702800001,35.384357,1
8021,295516.7174,5631647.702800001,8.936236,0
8022,296416.7174,5628147.702800001,50.552415,1
8023,296366.7174,5628147.702800001,52.253544,1
8024,295866.7174,5628197.702800001,52.953511,1
8025,295816.7174,5628197.702800001,59.060187,1
8026,295966.7174,5628197.702800001,51.190869,1
8027,295916.7174,5628197.702800001,39.066603,1
8028,296066.7174,5628197.702800001,22.309835,1
8029,296016.7174,5628197.702800001,26.79174,1
8030,296166.7174,5628197.702800001,97.836197,1
8031,296116.7174,5628197.702800001,52.930179,1
8032,295566.7174,5628197.702800001,30.066734,1
8033,295666.7174,5628197.702800001,45.177522,1
8034,295616.7174,5628197.702800001,34.054421,1
8035,300366.7174,5625197.702800001,12.266379,0
8036,295766.7174,5628197.702800001,63.586635,1
8037,300316.7174,5625197.702800001,5.42792,0
8038,295716.7174,5628197.702800001,57.897819,1
8039,300466.7174,5625197.702800001,2.628055,0
8040,300416.7174,5625197.702800001,4.679169,0
8041,300616.7174,5625197.702800001,0.468765,0
8042,299966.7174,5625197.702800001,1.908999,0
8043,299916.7174,5625197.702800001,16.427997,0
8044,300066.7174,5625197.702800001,15.683487,0
8045,300016.7174,5625197.702800001,19.196045,0
8046,300166.7174,5625197.702800001,24.133989,0
8047,300116.7174,5625197.702800001,24.187017,0
8048,300266.7174,5625197.702800001,13.43299,0
8049,301266.7174,5628247.702800001,1.635376,0
8050,300216.7174,5625197.702800001,21.872886,0
8051,299566.7174,5625197.702800001,15.013216,0
8052,301366.7174,5628247.702800001,0.328772,0
8053,299516.7174,5625197.702800001,14.268707,0
8054,301316.7174,5628247.702800001,8.115367,0
8055,299666.7174,5625197.702800001,27.826842,0
8056,299616.7174,5625197.702800001,14.996247,0
8057,299716.7174,5625197.702800001,1.122067,0
8058,299866.7174,5625197.702800001,31.604539,0
8059,299816.7174,5625197.702800001,23.185854,0
8060,299166.7174,5625197.702800001,8.318993,0
8061,299116.7174,5625197.702800001,13.382083,0
8062,299366.7174,5631697.702800001,4.458573,0
8063,299266.7174,5625197.702800001,10.64373,0
8064,299316.7174,5631697.702800001,1.058434,0
8065,299216.7174,5625197.702800001,12.228199,0
8066,299366.7174,5625197.702800001,5.109754,0
8067,299316.7174,5625197.702800001,4.961276,0
8068,299466.7174,5625197.702800001,1.919604,0
8069,299416.7174,5625197.702800001,3.828604,0
8070,299066.7174,5625197.702800001,10.516464,0
8071,299016.7174,5625197.702800001,5.451252,0
8072,297966.7174,5631647.702800001,27.411104,0
8073,297616.7174,5631647.702800001,5.620941,0
8074,297566.7174,5631647.702800001,4.840373,0
8075,297666.7174,5631647.702800001,12.217593,0
8076,297816.7174,5631647.702800001,26.076926,0
8077,297766.7174,5631647.702800001,6.274243,0
8078,297916.7174,5631647.702800001,27.171419,0
8079,297216.7174,5625047.702800001,22.861324,0
8080,297866.7174,5631647.702800001,32.361775,0
8081,297166.7174,5625047.702800001,11.449752,0
8082,297216.7174,5631647.702800001,7.283892,0
8083,297166.7174,5631647.702800001,5.94335,0
8084,298216.7174,5628197.702800001,1.629012,0
8085,297316.7174,5631647.702800001,1.312967,0
8086,297266.7174,5631647.702800001,2.757443,0
8087,296816.7174,5631647.702800001,9.394396,0
8088,296766.7174,5631647.702800001,1.677798,0
8089,297816.7174,5628197.702800001,0.333014,0
8090,296916.7174,5631647.702800001,4.668563,0
8091,296866.7174,5631647.702800001,5.710028,0
8092,296966.7174,5631647.702800001,1.713857,0
8093,297116.7174,5631647.702800001,4.976124,0
8094,296416.7174,5631647.702800001,21.86016,0
8095,297466.7174,5628197.702800001,21.410484,0
8096,296366.7174,5631647.702800001,9.920431,0
8097,297416.7174,5628197.702800001,17.658241,0
8098,297566.7174,5628197.702800001,6.622105,0
8099,296466.7174,5631647.702800001,6.295455,0
8100,297516.7174,5628197.702800001,24.271862,0
8101,297666.7174,5628197.702800001,2.59836,0
8102,297616.7174,5628197.702800001,7.985979,0
8103,296716.7174,5631647.702800001,13.225121,0
8104,297766.7174,5628197.702800001,4.505238,0
8105,297716.7174,5628197.702800001,9.455908,0
8106,296016.7174,5631647.702800001,42.890965,0
8107,297066.7174,5628197.702800001,35.464959,0
8108,295966.7174,5631647.702800001,12.928165,0
8109,297016.7174,5628197.702800001,17.46522,0
8110,297166.7174,5628197.702800001,14.391732,0
8111,296066.7174,5631647.702800001,21.99591,0
8112,297116.7174,5628197.702800001,3.44044,0
8113,296216.7174,5631647.702800001,1.781732,0
8114,297266.7174,5628197.702800001,31.916343,0
8115,297216.7174,5628197.702800001,10.160117,0
8116,296316.7174,5631647.702800001,8.348689,0
8117,297366.7174,5628197.702800001,24.477609,0
8118,296266.7174,5631647.702800001,0.398769,0
8119,297316.7174,5628197.702800001,28.053801,0
8120,296666.7174,5628197.702800001,9.218344,1
8121,296766.7174,5628197.702800001,57.965693,0
8122,296716.7174,5628197.702800001,45.219944,0
8123,296866.7174,5628197.702800001,21.088075,0
8124,296816.7174,5628197.702800001,7.937194,0
8125,296966.7174,5628197.702800001,41.993736,0
8126,296916.7174,5628197.702800001,46.250803,0
8127,296266.7174,5628197.702800001,61.726422,1
8128,296216.7174,5628197.702800001,89.165101,1
8129,301816.7174,5625097.702800001,6.121523,0
8130,296366.7174,5628197.702800001,17.157658,1
8131,301766.7174,5625097.702800001,5.143692,0
8132,296316.7174,5628197.702800001,42.910054,1
8133,296466.7174,5628197.702800001,73.244049,1
8134,296416.7174,5628197.702800001,42.937629,1
8135,296566.7174,5628197.702800001,22.678908,1
8136,296516.7174,5628197.702800001,53.884678,1
8137,300416.7174,5625047.702800001,2.432913,0
8138,300366.7174,5625047.702800001,0.837838,0
8139,300516.7174,5625047.702800001,13.10846,0
8140,300466.7174,5625047.702800001,10.887658,0
8141,300966.7174,5628097.702800001,1.709615,0
8142,300616.7174,5625047.702800001,3.493468,0
8143,300566.7174,5625047.702800001,1.353268,0
8144,300016.7174,5625047.702800001,18.703948,0
8145,299966.7174,5625047.702800001,4.829767,0
8146,300116.7174,5625047.702800001,9.496209,0
8147,300066.7174,5625047.702800001,8.147183,0
8148,300216.7174,5625047.702800001,3.410745,0
8149,300166.7174,5625047.702800001,5.517007,0
8150,300316.7174,5625047.702800001,2.685325,0
8151,300266.7174,5625047.702800001,4.085258,0
8152,299616.7174,5625047.702800001,15.588037,0
8153,299566.7174,5625047.702800001,1.160247,0
8154,299716.7174,5625047.702800001,16.421633,0
8155,299666.7174,5625047.702800001,12.892106,0
8156,299416.7174,5631547.702800001,17.297652,0
8157,299816.7174,5625047.702800001,6.437569,0
8158,299366.7174,5631547.702800001,11.12098,0
8159,299766.7174,5625047.702800001,14.145683,0
8160,299916.7174,5625047.702800001,10.575854,0
8161,299466.7174,5631547.702800001,11.127343,0
8162,299866.7174,5625047.702800001,1.47205,0
8163,299216.7174,5625047.702800001,8.741094,0
8164,299166.7174,5625047.702800001,11.606714,0
8165,299316.7174,5625047.702800001,4.227372,0
8166,299266.7174,5625047.702800001,14.518998,0
8167,299416.7174,5625047.702800001,16.035591,0
8168,299366.7174,5625047.702800001,5.171266,0
8169,299116.7174,5631547.702800001,0.608759,0
8170,299516.7174,5625047.702800001,5.990015,0
8171,299466.7174,5625047.702800001,13.498744,0
8172,299216.7174,5631547.702800001,1.289635,0
8173,299116.7174,5625047.702800001,16.782222,0
8174,299066.7174,5625047.702800001,2.842287,0
8175,299716.7174,5628097.702800001,0.971468,0
8176,297966.7174,5631497.702800001,5.42792,0
8177,299666.7174,5628097.702800001,2.452003,0
8178,298066.7174,5631497.702800001,0.977832,0
8179,298016.7174,5631497.702800001,7.538425,0
8180,299066.7174,5628097.702800001,7.739931,0
8181,297566.7174,5631497.702800001,19.518454,0
8182,297516.7174,5631497.702800001,12.682117,0
8183,297666.7174,5631497.702800001,51.627817,0
8184,298216.7174,5628047.702800001,1.58659,0
8185,297616.7174,5631497.702800001,46.520184,0
8186,297766.7174,5631497.702800001,53.46682,0
8187,297716.7174,5631497.702800001,24.290952,0
8188,297866.7174,5631497.702800001,5.737603,0
8189,297816.7174,5631497.702800001,15.015337,0
8190,298566.7174,5628047.702800001,11.057346,0
8191,297166.7174,5631497.702800001,10.007397,0
8192,298516.7174,5628047.702800001,0.941773,0
8193,297116.7174,5631497.702800001,3.090457,0
8194,297266.7174,5631497.702800001,13.085127,0
8195,297816.7174,5628047.702800001,3.330143,0
8196,297216.7174,5631497.702800001,13.502986,0
8197,297966.7174,5628047.702800001,4.295248,0
8198,297366.7174,5631497.702800001,23.559169,0
8199,297916.7174,5628047.702800001,3.508316,0
8200,297316.7174,5631497.702800001,11.29279,0
8201,298066.7174,5628047.702800001,4.628262,0
8202,297466.7174,5631497.702800001,1.315088,0
8203,298016.7174,5628047.702800001,0.948136,0
8204,297216.7174,5625097.702800001,3.934659,0
8205,297416.7174,5631497.702800001,4.507359,0
8206,298166.7174,5628047.702800001,1.592954,0
8207,297166.7174,5625097.702800001,4.961276,0
8208,296766.7174,5631497.702800001,6.522413,0
8209,298116.7174,5628047.702800001,5.419436,0
8210,297466.7174,5628047.702800001,19.493001,0
8211,296866.7174,5631497.702800001,4.422514,0
8212,297416.7174,5628047.702800001,11.420056,0
8213,296816.7174,5631497.702800001,0.59179,0
8214,297566.7174,5628047.702800001,14.423548,0
8215,296966.7174,5631497.702800001,10.577975,0
8216,297516.7174,5628047.702800001,11.456115,0
8217,296916.7174,5631497.702800001,6.437569,0
8218,297666.7174,5628047.702800001,3.007734,0
8219,297066.7174,5631497.702800001,5.540339,0
8220,297616.7174,5628047.702800001,6.749372,0
8221,297016.7174,5631497.702800001,3.514679,0
8222,297766.7174,5628047.702800001,0.704208,0
8223,296366.7174,5631497.702800001,39.147206,0
8224,297716.7174,5628047.702800001,3.629219,0
8225,296316.7174,5631497.702800001,4.172223,0
8226,297066.7174,5628047.702800001,52.452928,0
8227,296466.7174,5631497.702800001,8.709278,0
8228,297016.7174,5628047.702800001,44.452101,0
8229,296416.7174,5631497.702800001,24.829714,0
8230,297166.7174,5628047.702800001,31.019112,0
8231,296566.7174,5631497.702800001,14.845649,0
8232,297116.7174,5628047.702800001,27.292322,0
8233,296516.7174,5631497.702800001,6.337877,0
8234,297266.7174,5628047.702800001,1.153884,0
8235,296666.7174,5631497.702800001,4.477663,0
8236,297216.7174,5628047.702800001,18.443051,0
8237,297366.7174,5628047.702800001,10.762512,0
8238,297316.7174,5628047.702800001,1.378721,0
8239,296666.7174,5628047.702800001,6.855428,0
8240,296066.7174,5631497.702800001,2.127473,0
8241,296616.7174,5628047.702800001,10.227992,1
8242,296016.7174,5631497.702800001,1.824155,0
8243,296766.7174,5628047.702800001,10.160117,0
8244,296166.7174,5631497.702800001,8.535346,0
8245,296716.7174,5628047.702800001,7.118445,0
8246,296866.7174,5628047.702800001,32.953564,0
8247,296266.7174,5631497.702800001,2.729869,0
8248,296816.7174,5628047.702800001,36.32613,0
8249,296966.7174,5628047.702800001,35.75343,0
8250,295566.7174,5631497.702800001,7.907498,0
8251,296916.7174,5628047.702800001,40.30109,0
8252,296266.7174,5628047.702800001,53.41167,1
8253,295666.7174,5631497.702800001,6.482112,0
8254,296216.7174,5628047.702800001,55.293094,1
8255,295616.7174,5631497.702800001,11.157039,0
8256,296366.7174,5628047.702800001,53.129563,1
8257,296316.7174,5628047.702800001,28.758009,1
8258,295716.7174,5631497.702800001,2.888952,0
8259,295866.7174,5631497.702800001,1.535684,0
8260,296416.7174,5628047.702800001,21.488965,1
8261,296566.7174,5628047.702800001,8.753821,1
8262,295866.7174,5628047.702800001,25.113942,1
8263,295816.7174,5628047.702800001,22.076512,1
8264,295966.7174,5628047.702800001,24.795776,1
8265,295516.7174,5631547.702800001,1.898393,0
8266,295916.7174,5628047.702800001,34.972861,1
8267,296066.7174,5628047.702800001,62.657589,1
8268,295616.7174,5631547.702800001,5.627305,0
8269,296016.7174,5628047.702800001,46.997434,1
8270,295566.7174,5631547.702800001,1.679919,0
8271,296166.7174,5628047.702800001,33.882611,1
8272,296116.7174,5628047.702800001,7.052691,1
8273,295566.7174,5628047.702800001,42.876117,1
8274,301866.7174,5625147.702800001,3.487105,0
8275,295666.7174,5628047.702800001,50.005167,1
8276,301816.7174,5625147.702800001,10.807055,0
8277,295616.7174,5628047.702800001,58.788685,1
8278,295716.7174,5628047.702800001,4.829767,1
8279,295616.7174,5628097.702800001,65.135045,1
8280,295566.7174,5628097.702800001,55.34188,1
8281,295716.7174,5628097.702800001,41.001056,1
8282,295666.7174,5628097.702800001,48.560692,1
8283,300416.7174,5625097.702800001,10.684031,0
8284,300366.7174,5625097.702800001,13.233605,0
8285,300516.7174,5625097.702800001,1.923847,0
8286,300466.7174,5625097.702800001,8.586253,0
8287,300366.7174,5631597.702800001,2.861377,0
8288,300316.7174,5631597.702800001,1.85385,0
8289,300566.7174,5625097.702800001,3.487105,0
8290,300016.7174,5625097.702800001,11.197339,0
8291,299966.7174,5625097.702800001,7.633875,0
8292,300116.7174,5625097.702800001,8.00719,0
8293,300066.7174,5625097.702800001,13.31845,0
8294,300216.7174,5625097.702800001,7.341162,0
8295,300166.7174,5625097.702800001,5.98153,0
8296,300316.7174,5625097.702800001,15.751363,0
8297,300266.7174,5625097.702800001,5.222173,0
8298,299566.7174,5625097.702800001,5.152176,0
8299,299716.7174,5625097.702800001,13.679038,0
8300,299666.7174,5625097.702800001,3.476499,0
8301,299766.7174,5625097.702800001,5.368529,0
8302,299916.7174,5625097.702800001,8.189605,0
8303,299866.7174,5625097.702800001,3.962233,0
8304,299216.7174,5625097.702800001,7.954162,0
8305,299166.7174,5625097.702800001,9.082593,0
8306,299316.7174,5625097.702800001,9.466514,0
8307,299266.7174,5625097.702800001,3.563465,0
8308,299166.7174,5631597.702800001,1.200548,0
8309,299416.7174,5625097.702800001,7.860834,0
8310,299366.7174,5625097.702800001,1.809307,0
8311,299266.7174,5631597.702800001,3.171059,0
8312,299516.7174,5625097.702800001,4.462815,0
8313,299466.7174,5625097.702800001,6.255153,0
8314,299316.7174,5631597.702800001,16.901004,0
8315,299116.7174,5625097.702800001,16.591322,0
8316,299066.7174,5625097.702800001,7.071781,0
8317,297716.7174,5631547.702800001,17.989134,0
8318,297666.7174,5631547.702800001,14.546572,0
8319,298616.7174,5628097.702800001,9.742258,0
8320,297816.7174,5631547.702800001,37.049428,0
8321,298566.7174,5628097.702800001,6.868154,0
8322,297766.7174,5631547.702800001,45.765069,0
8323,298666.7174,5628097.702800001,1.620528,0
8324,297866.7174,5631547.702800001,0.812385,0
8325,297966.7174,5631547.702800001,19.423004,0
8326,297316.7174,5631547.702800001,3.603766,0
8327,297266.7174,5631547.702800001,7.394189,0
8328,298216.7174,5628097.702800001,0.449675,0
8329,297416.7174,5631547.702800001,19.50997,0
8330,298166.7174,5628097.702800001,3.601645,0
8331,297366.7174,5631547.702800001,3.582555,0
8332,297516.7174,5631547.702800001,20.458106,0
8333,297466.7174,5631547.702800001,28.369846,0
8334,297616.7174,5631547.702800001,20.956566,0
8335,297566.7174,5631547.702800001,17.33159,0
8336,296916.7174,5631547.702800001,4.751286,0
8337,296866.7174,5631547.702800001,15.664397,0
8338,296966.7174,5631547.702800001,2.702294,0
8339,297916.7174,5628097.702800001,0.585426,0
8340,297116.7174,5631547.702800001,1.001164,0
8341,297066.7174,5631547.702800001,2.396854,0
8342,298016.7174,5628097.702800001,10.902505,0
8343,297216.7174,5631547.702800001,2.093536,0
8344,297966.7174,5628097.702800001,4.694016,0
8345,297166.7174,5631547.702800001,9.549237,0
8346,298116.7174,5628097.702800001,13.061795,0
8347,296516.7174,5631547.702800001,1.741431,0
8348,298066.7174,5628097.702800001,15.28684,0
8349,297416.7174,5628097.702800001,29.822806,0
8350,296466.7174,5631547.702800001,23.190095,0
8351,297366.7174,5628097.702800001,17.598849,0
8352,297516.7174,5628097.702800001,31.386065,0
8353,297466.7174,5628097.702800001,48.516149,0
8354,297616.7174,5628097.702800001,36.279465,0
8355,297566.7174,5628097.702800001,42.456137,0
8356,296816.7174,5631547.702800001,0.659665,0
8357,296766.7174,5631547.702800001,17.342195,0
8358,297716.7174,5628097.702800001,7.9881,0
8359,297666.7174,5628097.702800001,18.088826,0
8360,297016.7174,5628097.702800001,36.402489,0
8361,296966.7174,5628097.702800001,38.216038,0
8362,296216.7174,5631547.702800001,26.176619,0
8363,297116.7174,5628097.702800001,21.429574,0
8364,296166.7174,5631547.702800001,11.708527,0
8365,297066.7174,5628097.702800001,52.291724,0
8366,296316.7174,5631547.702800001,34.53167,0
8367,297216.7174,5628097.702800001,23.022528,0
8368,296266.7174,5631547.702800001,14.355673,0
8369,297166.7174,5628097.702800001,29.307377,0
8370,296416.7174,5631547.702800001,17.318863,0
8371,297316.7174,5628097.702800001,11.727617,0
8372,296366.7174,5631547.702800001,20.466591,0
8373,297266.7174,5628097.702800001,1.771127,0
8374,295716.7174,5631547.702800001,18.090947,0
8375,296616.7174,5628097.702800001,48.70917,1
8376,295666.7174,5631547.702800001,15.136241,0
8377,296566.7174,5628097.702800001,8.365658,1
8378,295816.7174,5631547.702800001,4.967639,0
8379,296716.7174,5628097.702800001,10.391318,0
8380,295766.7174,5631547.702800001,15.424712,0
8381,296666.7174,5628097.702800001,4.916733,0
8382,295916.7174,5631547.702800001,17.959438,0
8383,296816.7174,5628097.702800001,17.287046,0
8384,295866.7174,5631547.702800001,12.760598,0
8385,296766.7174,5628097.702800001,19.966008,0
8386,296016.7174,5631547.702800001,11.837915,0
8387,296916.7174,5628097.702800001,37.240328,0
8388,295966.7174,5631547.702800001,27.674122,0
8389,296866.7174,5628097.702800001,22.787084,0
8390,296216.7174,5628097.702800001,30.446412,1
8391,296166.7174,5628097.702800001,36.052507,1
8392,296316.7174,5628097.702800001,52.722311,1
8393,296266.7174,5628097.702800001,55.070379,1
8394,296416.7174,5628097.702800001,51.988406,1
8395,296366.7174,5628097.702800001,43.419121,1
8396,296466.7174,5628097.702800001,39.86202,1
8397,301666.7174,5624997.702800001,0.846323,0
8398,295816.7174,5628097.702800001,36.888224,1
8399,295766.7174,5628097.702800001,37.5691,1
8400,295916.7174,5628097.702800001,44.712998,1
8401,295866.7174,5628097.702800001,55.155223,1
8402,296016.7174,5628097.702800001,72.399847,1
8403,295966.7174,5628097.702800001,19.632994,1
8404,296116.7174,5628097.702800001,36.701566,1
8405,296066.7174,5628097.702800001,55.766102,1
8406,300616.7174,5631447.702800001,0.43907,0
8407,300866.7174,5624997.702800001,6.615742,0
8408,300916.7174,5624997.702800001,0.653302,0
8409,300366.7174,5624947.702800001,4.397061,0
8410,300466.7174,5624947.702800001,3.53589,0
8411,300416.7174,5624947.702800001,29.339194,0
8412,300566.7174,5624947.702800001,0.873897,0
8413,299416.7174,5631447.702800001,9.810134,0
8414,299966.7174,5624947.702800001,3.058641,0
8415,299366.7174,5631447.702800001,13.492381,0
8416,299916.7174,5624947.702800001,6.689981,0
8417,299516.7174,5631447.702800001,11.500658,0
8418,300066.7174,5624947.702800001,5.010062,0
8419,299466.7174,5631447.702800001,5.258232,0
8420,300016.7174,5624947.702800001,6.713313,0
8421,300166.7174,5624947.702800001,0.498461,0
8422,299566.7174,5631447.702800001,3.595281,0
8423,300116.7174,5624947.702800001,0.403011,0
8424,299466.7174,5624947.702800001,3.896479,0
8425,299416.7174,5624947.702800001,2.757443,0
8426,299566.7174,5624947.702800001,1.291756,0
8427,299516.7174,5624947.702800001,8.359294,0
8428,299466.7174,5627997.702800001,2.547453,0
8429,299666.7174,5624947.702800001,9.112288,0
8430,299616.7174,5627997.702800001,0.562094,0
8431,299616.7174,5624947.702800001,12.245168,0
8432,299216.7174,5631447.702800001,2.435034,0
8433,299766.7174,5624947.702800001,3.941022,0
8434,299716.7174,5624947.702800001,14.648385,0
8435,299316.7174,5631447.702800001,6.157582,0
8436,299266.7174,5631447.702800001,12.531518,0
8437,299766.7174,5627997.702800001,1.512351,0
8438,299166.7174,5624947.702800001,19.348765,0
8439,299116.7174,5627997.702800001,7.283892,0
8440,299116.7174,5624947.702800001,6.93603,0
8441,299066.7174,5627997.702800001,47.746186,0
8442,299266.7174,5624947.702800001,20.475075,0
8443,299216.7174,5627997.702800001,0.793295,0
8444,299216.7174,5624947.702800001,39.738996,0
8445,299166.7174,5627997.702800001,1.779611,0
8446,299366.7174,5624947.702800001,10.488889,0
8447,299316.7174,5627997.702800001,2.352311,0
8448,299316.7174,5624947.702800001,16.290125,0
8449,299416.7174,5627997.702800001,13.331176,0
8450,298066.7174,5631397.702800001,6.963604,0
8451,299366.7174,5627997.702800001,6.921182,0
8452,298766.7174,5624947.702800001,4.500995,0
8453,298016.7174,5631397.702800001,6.418479,0
8454,298716.7174,5627997.702800001,0.825112,0
8455,298166.7174,5631397.702800001,1.215396,0
8456,298866.7174,5624947.702800001,1.607801,0
8457,298116.7174,5631397.702800001,3.771334,0
